Book-Title,Book-Author,Year-Of-Publication,ISBN,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Count
Writing the Novel: From Plot to Print,Lawrence Block,1985,0898792088,Writer's Digest Books,http://images.amazon.com/images/P/0898792088.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0898792088.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0898792088.01.LZZZZZZZ.jpg,1
Wrong Mirror,Emma Darcy,1991,0373151543,Harlequin,http://images.amazon.com/images/P/0373151543.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373151543.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373151543.01.LZZZZZZZ.jpg,1
Wrong Mirror (Harlequin Presents 1020),Emma Darcy,1987,0373110200,Harlequin,http://images.amazon.com/images/P/0373110200.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373110200.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373110200.01.LZZZZZZZ.jpg,1
Wrong Number 2 (Fear Street ) : Wrong Number 2,R.L. Stine,1995,0671786075,Simon Pulse,http://images.amazon.com/images/P/0671786075.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671786075.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671786075.01.LZZZZZZZ.jpg,1
Wyrd Sisters,Terry Pratchett,1996,0451450124,New Amer Library,http://images.amazon.com/images/P/0451450124.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451450124.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451450124.01.LZZZZZZZ.jpg,1
Wyrd Sisters (Discworld Novels (Paperback)),Terry Pratchett,2001,0061020664,HarperTorch,http://images.amazon.com/images/P/0061020664.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061020664.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061020664.01.LZZZZZZZ.jpg,1
"Wyrd Sisters: Starring Three Witches, Also Kings, Daggers, Crowns",Terry Pratchett,1989,0575043636,Victor Gollancz,http://images.amazon.com/images/P/0575043636.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0575043636.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0575043636.01.LZZZZZZZ.jpg,1
Wyrms,Orson Scott Card,2003,0765305607,Orb Books,http://images.amazon.com/images/P/0765305607.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0765305607.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0765305607.01.LZZZZZZZ.jpg,1
X Stands for Unknown,Isaac Asimov,1984,038518915X,Bantam Dell Pub Group,http://images.amazon.com/images/P/038518915X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038518915X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038518915X.01.LZZZZZZZ.jpg,1
Xanth 13: Isle of View,Piers Anthony,1990,0380759470,Eos,http://images.amazon.com/images/P/0380759470.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380759470.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380759470.01.LZZZZZZZ.jpg,1
Xanth 14: Question Quest,Piers Anthony,1991,0380759489,Eos,http://images.amazon.com/images/P/0380759489.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380759489.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380759489.01.LZZZZZZZ.jpg,1
Xanth 15: The Color of Her Panties,Piers Anthony,1992,0380759497,Eos,http://images.amazon.com/images/P/0380759497.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380759497.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380759497.01.LZZZZZZZ.jpg,1
Xanth: The Quest for Magic,Piers Anthony,2002,034545328X,Del Rey Books,http://images.amazon.com/images/P/034545328X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034545328X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034545328X.01.LZZZZZZZ.jpg,1
Xenocide (Ender Wiggins Saga (Paperback)),Orson Scott Card,1992,0812509250,Tor Books,http://images.amazon.com/images/P/0812509250.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812509250.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812509250.01.LZZZZZZZ.jpg,1
"Xenocide (The Enders Series, Volume 3)",Orson Scott Card,1991,0312850565,St Martins Pr,http://images.amazon.com/images/P/0312850565.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312850565.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312850565.01.LZZZZZZZ.jpg,1
Xenocide : Volume Three of the Ender Quartet (Ender),Orson Scott Card,1996,0312861877,Tor Books,http://images.amazon.com/images/P/0312861877.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312861877.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312861877.01.LZZZZZZZ.jpg,1
Xone of Contention,Piers Anthony,1999,0312866917,St Martins Pr,http://images.amazon.com/images/P/0312866917.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312866917.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312866917.01.LZZZZZZZ.jpg,1
Xone of Contention : A Xanth Novel (Xanth),Piers Anthony,2000,0812555236,Tor Fantasy,http://images.amazon.com/images/P/0812555236.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812555236.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812555236.01.LZZZZZZZ.jpg,1
YOU BELONG TO ME,Mary Higgins Clark,1998,0684835959,Simon &amp; Schuster,http://images.amazon.com/images/P/0684835959.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684835959.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684835959.01.LZZZZZZZ.jpg,1
YOU BELONG TO ME CASSETTE,Mary Higgins Clark,1998,0671580663,Simon &amp; Schuster Audio,http://images.amazon.com/images/P/0671580663.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671580663.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671580663.01.LZZZZZZZ.jpg,1
YOU BELONG TO ME LARGE PRINT EDITION,Mary Higgins Clark,1998,0684843307,Simon &amp; Schuster,http://images.amazon.com/images/P/0684843307.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684843307.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684843307.01.LZZZZZZZ.jpg,1
Year'S Happy Ending,Betty Neels,1985,0373026927,Harlequin,http://images.amazon.com/images/P/0373026927.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373026927.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373026927.01.LZZZZZZZ.jpg,1
Yellow Brick Road (Wonderful Wizard of Oz Pop-Ups Series),L. Frank Baum,1991,0517052687,Random House Value Publishing,http://images.amazon.com/images/P/0517052687.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517052687.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517052687.01.LZZZZZZZ.jpg,1
Yesterday,Fern Michaels,2001,0821767852,Zebra Books,http://images.amazon.com/images/P/0821767852.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821767852.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821767852.01.LZZZZZZZ.jpg,1
Yesterday'S Shadow,Author Unknown,1984,0373106955,Harlequin,http://images.amazon.com/images/P/0373106955.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373106955.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373106955.01.LZZZZZZZ.jpg,1
Yesterday's Echoes,Penny Jordan,2000,0373630662,Harlequin Books,http://images.amazon.com/images/P/0373630662.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373630662.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373630662.01.LZZZZZZZ.jpg,1
Yesterday's Echoes (Harlequin Large Print),Penny Jordan,1993,026313539X,MacMillan Publishing Company.,http://images.amazon.com/images/P/026313539X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/026313539X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/026313539X.01.LZZZZZZZ.jpg,1
"Yo, Robot/I, Robot",Isaac Asimov,1984,8435020010,Edhasa,http://images.amazon.com/images/P/8435020010.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8435020010.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8435020010.01.LZZZZZZZ.jpg,1
Yon Ill Wind (Xanth Novels (Hardcover)),Piers Anthony,1996,031286227X,St Martins Pr,http://images.amazon.com/images/P/031286227X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/031286227X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/031286227X.01.LZZZZZZZ.jpg,1
Yon Ill Wind : A Xanth Novel (Xanth),Piers Anthony,1997,0812555104,Tor Fantasy,http://images.amazon.com/images/P/0812555104.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812555104.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812555104.01.LZZZZZZZ.jpg,1
Yondering,LOUIS L'AMOUR,1989,0553282034,Bantam,http://images.amazon.com/images/P/0553282034.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553282034.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553282034.01.LZZZZZZZ.jpg,1
You Belong To Me,Mary Higgins Clark,1999,0671004549,Pocket Books,http://images.amazon.com/images/P/0671004549.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671004549.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671004549.01.LZZZZZZZ.jpg,1
You Belong to Me,Mary Higgins Clark,1998,0684821303,Simon &amp; Schuster (Trade Division),http://images.amazon.com/images/P/0684821303.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684821303.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684821303.01.LZZZZZZZ.jpg,1
You Can't Scare Me (Goosebumps),R. L. Stine,2004,0439573653,Apple,http://images.amazon.com/images/P/0439573653.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439573653.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439573653.01.LZZZZZZZ.jpg,1
"You Can't Scare Me! (Goosebumps, No 15)",R. L. Stine,1995,0590494503,Scholastic,http://images.amazon.com/images/P/0590494503.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590494503.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590494503.01.LZZZZZZZ.jpg,1
You Could Call It Murder,Lawrence Block,1996,0786703423,Carroll &amp; Graf Publishers,http://images.amazon.com/images/P/0786703423.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786703423.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786703423.01.LZZZZZZZ.jpg,1
You Must Remember This,Joyce Carol Oates,1998,0452280192,Plume Books,http://images.amazon.com/images/P/0452280192.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452280192.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452280192.01.LZZZZZZZ.jpg,1
You Must Remember This (A William Abrahams Book),Joyce Carol Oates,1987,0525245456,Penguin USA,http://images.amazon.com/images/P/0525245456.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525245456.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525245456.01.LZZZZZZZ.jpg,1
You Owe Me (Harlequin Presents),Penny Jordan,1985,0373108338,Harlequin,http://images.amazon.com/images/P/0373108338.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373108338.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373108338.01.LZZZZZZZ.jpg,1
You Write Script-Batman,Golden Books,1992,0307029441,Golden Books,http://images.amazon.com/images/P/0307029441.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0307029441.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0307029441.01.LZZZZZZZ.jpg,1
Young Blood,Stephen King,1994,0821744984,Kensington Pub Corp (Mm),http://images.amazon.com/images/P/0821744984.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0821744984.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0821744984.01.LZZZZZZZ.jpg,1
Young Goodman Brown,Nathaniel Hawthorne,1995,0146000943,Viking Penguin Inc,http://images.amazon.com/images/P/0146000943.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0146000943.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0146000943.01.LZZZZZZZ.jpg,1
Young Goodman Brown (Creative Short Stories),Nathaniel Hawthorne,1993,0886824982,Creative Education,http://images.amazon.com/images/P/0886824982.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886824982.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886824982.01.LZZZZZZZ.jpg,1
Young Goodman Brown and Other Short Stories (Dover Thrift Editions),Nathaniel Hawthorne,1992,0486270602,Dover Publications,http://images.amazon.com/images/P/0486270602.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0486270602.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0486270602.01.LZZZZZZZ.jpg,1
Young Goodman Brown and Other Tales (Oxford World's Classics),Nathaniel Hawthorne,1999,0192836005,Oxford University Press,http://images.amazon.com/images/P/0192836005.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0192836005.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0192836005.01.LZZZZZZZ.jpg,1
Young Goodman Brown and Other Tales (World's Classics),Nathaniel Hawthorne,1988,0192817469,Oxford University Press,http://images.amazon.com/images/P/0192817469.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0192817469.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0192817469.01.LZZZZZZZ.jpg,1
Younger Than Springtime,Andrew M. Greeley,1999,0312865724,St Martins Pr,http://images.amazon.com/images/P/0312865724.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312865724.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312865724.01.LZZZZZZZ.jpg,1
Younger Than Springtime (O'Malley Novels (Forge Paperback)),Andrew M. Greeley,2000,0812590260,Forge,http://images.amazon.com/images/P/0812590260.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812590260.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812590260.01.LZZZZZZZ.jpg,1
Your Baby: Healthy Eating,Better Homes and Gardens,1988,0696017288,Meredith Books,http://images.amazon.com/images/P/0696017288.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0696017288.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0696017288.01.LZZZZZZZ.jpg,1
"Your Basic Nightmare (Sweet Valley High Senior Year, 6)",Francine Pascal,1999,0553486128,Sweet Valley,http://images.amazon.com/images/P/0553486128.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553486128.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553486128.01.LZZZZZZZ.jpg,1
Yours Mine &amp; Ours (By Request) (Harlequin by Request),Penny Jordan,1997,0373201338,Harlequin,http://images.amazon.com/images/P/0373201338.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373201338.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373201338.01.LZZZZZZZ.jpg,1
"Yours Truly, Shirley",Ann M. Martin,1990,0590428098,Scholastic Paperbacks (Mm),http://images.amazon.com/images/P/0590428098.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590428098.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590428098.01.LZZZZZZZ.jpg,1
"Yours, Isaac Asimov: A Lifetime of Letters",Isaac Asimov,1995,0385476221,Bantam Dell Pub Group,http://images.amazon.com/images/P/0385476221.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385476221.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385476221.01.LZZZZZZZ.jpg,1
Youth Heart of Darkness Typhoon (Modern Library),Joseph Conrad,1993,0679424687,Modern Library,http://images.amazon.com/images/P/0679424687.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679424687.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679424687.01.LZZZZZZZ.jpg,1
"Youth, Heart of Darkness, the End of the Tether (Penguin Great Books of the 20th Century)",Joseph Conrad,1995,0140185135,Penguin Books,http://images.amazon.com/images/P/0140185135.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140185135.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140185135.01.LZZZZZZZ.jpg,1
Yuletide Brides (2 Novels in 1),Marie Ferrarella,2001,0373217242,Silhouette,http://images.amazon.com/images/P/0373217242.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373217242.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373217242.01.LZZZZZZZ.jpg,1
"Yuletide Seduction (Xmas) (Presents, 2141)",Carole Mortimer,2000,0373121415,Harlequin,http://images.amazon.com/images/P/0373121415.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373121415.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373121415.01.LZZZZZZZ.jpg,1
Yurth Burden,Andre Norton,1987,0886772494,New Amer Library (Mm),http://images.amazon.com/images/P/0886772494.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886772494.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886772494.01.LZZZZZZZ.jpg,1
Yvonne Goes to York (The Travelling Matchmaker Book 6),Marion Chesney,1992,0312928491,St Martins Pr (Mm),http://images.amazon.com/images/P/0312928491.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312928491.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312928491.01.LZZZZZZZ.jpg,1
ZEKE AND NED,Larry McMurtry,1997,0684811529,Simon &amp; Schuster,http://images.amazon.com/images/P/0684811529.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684811529.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684811529.01.LZZZZZZZ.jpg,1
Zandru's Forge,Marion Zimmer Bradley,2003,0756401496,Daw Books,http://images.amazon.com/images/P/0756401496.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0756401496.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0756401496.01.LZZZZZZZ.jpg,1
"Zandru's Forge (Clingfire Trilogy, Bk. 2)",Marion Zimmer Bradley,2004,0756401844,Daw Books,http://images.amazon.com/images/P/0756401844.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0756401844.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0756401844.01.LZZZZZZZ.jpg,1
Zapata,John Steinbeck,1993,0140173226,Penguin Books,http://images.amazon.com/images/P/0140173226.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140173226.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140173226.01.LZZZZZZZ.jpg,1
Zarsthor's Bane,Andre Norton,1986,0441954936,Ace Books,http://images.amazon.com/images/P/0441954936.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441954936.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441954936.01.LZZZZZZZ.jpg,1
Zehn kleine Negerlein.,Agatha Christie,2001,3502517673,Scherz,http://images.amazon.com/images/P/3502517673.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3502517673.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3502517673.01.LZZZZZZZ.jpg,1
Zeke and Ned,Larry McMurtry,1997,0671891685,Pocket,http://images.amazon.com/images/P/0671891685.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671891685.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671891685.01.LZZZZZZZ.jpg,1
Zero Stone,Andre Norton,1981,0441959644,Ace Books,http://images.amazon.com/images/P/0441959644.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0441959644.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0441959644.01.LZZZZZZZ.jpg,1
Ziggy Treasury Pb,Jim Wilson,1980,0836207386,Andrews McMeel Publishing,http://images.amazon.com/images/P/0836207386.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0836207386.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0836207386.01.LZZZZZZZ.jpg,1
"Ziggy, A Rumor In His Own Time",Jim Wilson,1992,0836218876,Andrews McMeel Publishing,http://images.amazon.com/images/P/0836218876.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0836218876.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0836218876.01.LZZZZZZZ.jpg,1
Zombie,Joyce Carol Oates,1996,0452275008,Plume Books,http://images.amazon.com/images/P/0452275008.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452275008.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452275008.01.LZZZZZZZ.jpg,1
Zombie Lover,Piers Anthony,1998,0312866909,St Martins Pr,http://images.amazon.com/images/P/0312866909.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312866909.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312866909.01.LZZZZZZZ.jpg,1
Zombie Lover (Xanth),Piers Anthony,1999,0812555120,Tor Fantasy,http://images.amazon.com/images/P/0812555120.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812555120.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812555120.01.LZZZZZZZ.jpg,1
"Zombie School (Give Yourself Goosebumps, No 40)",R. L. Stine,1999,0590993976,Apple (Scholastic),http://images.amazon.com/images/P/0590993976.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590993976.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590993976.01.LZZZZZZZ.jpg,1
Zombie.,Joyce Carol Oates,2000,342105178X,Deutsche Verlags-Anstalt DVA,http://images.amazon.com/images/P/342105178X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/342105178X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/342105178X.01.LZZZZZZZ.jpg,1
Zoya,Danielle Steel,1989,0440203856,Dell,http://images.amazon.com/images/P/0440203856.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440203856.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440203856.01.LZZZZZZZ.jpg,1
Zwanzigtausend Meilen unterm Meer 1.,Jules Verne,2002,325720244X,Diogenes Verlag,http://images.amazon.com/images/P/325720244X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/325720244X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/325720244X.01.LZZZZZZZ.jpg,1
Zwei Jahre Ferien. Roman.,Jules Verne,1993,3596118492,"Fischer (Tb.), Frankfurt",http://images.amazon.com/images/P/3596118492.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3596118492.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3596118492.01.LZZZZZZZ.jpg,1
